Astralis,Excel Esports,26.113915529000003,18.385562712435778
Astralis,Fnatic,26.327337295000003,20.949264953529667
Astralis,G2 Esports,26.113915529000003,20.76460307230306
Astralis,MAD Lions,26.113915529000007,16.35557578512668
Astralis,Misfits Gaming,26.327337295000003,20.08780157721149
Astralis,Rogue,26.877847552000002,21.070097818488176
Astralis,SK Gaming,27.091269318000002,15.26772740065448
Astralis,Team BDS,27.091269318000005,13.594700867872657
Astralis,Team Vitality,26.113915529000003,18.70830936576315
Excel Esports,Astralis,28.775539589000005,13.779579295826274
Excel Esports,Fnatic,28.958215403000004,20.38626531754869
Excel Esports,G2 Esports,28.775539589000005,19.847354747322086
Excel Esports,MAD Lions,28.139865099000005,15.678012676301563
Excel Esports,Misfits Gaming,28.139865099000005,20.08780157721148
Excel Esports,Rogue,28.775539589000005,20.4207986855072
Excel Esports,SK Gaming,28.139865099000005,15.661450802089675
Excel Esports,Team BDS,28.775539589000005,14.249293833679971
Excel Esports,Team Vitality,28.579278021000004,18.023734051782174
Fnatic,Astralis,32.063086625,14.388620226526072
Fnatic,Excel Esports,32.063086625,18.385562712435785
Fnatic,G2 Esports,32.063086625,20.764603072303075
Fnatic,MAD Lions,31.89151375,16.355575785126682
Fnatic,Misfits Gaming,32.063086625,20.087801577211486
Fnatic,Rogue,32.172509704999996,21.070097818488186
Fnatic,SK Gaming,32.6686379,15.267727400654472
Fnatic,Team BDS,32.063086625,14.402610135660957
Fnatic,Team Vitality,31.574888960000003,18.70830936576315
G2 Esports,Astralis,31.727179601000003,14.081849794185239
G2 Esports,Excel Esports,31.372930912000005,18.385562712435775
G2 Esports,Fnatic,31.727179601000003,20.581151782544865
G2 Esports,MAD Lions,31.727179601000003,16.355575785126675
G2 Esports,Misfits Gaming,31.372930912000005,20.087801577211476
G2 Esports,Rogue,30.908829297000004,21.070097818488172
G2 Esports,SK Gaming,31.727179601000003,15.328488453303478
G2 Esports,Team BDS,31.898752476000006,14.154218281210916
G2 Esports,Team Vitality,30.856404563000005,18.708309365763142
MAD Lions,Astralis,28.839008572000004,14.388620226526065
MAD Lions,Excel Esports,28.839008572000004,18.38556271243577
MAD Lions,Fnatic,29.839008572000004,20.949264953529664
MAD Lions,G2 Esports,28.839008572000004,20.76460307230306
MAD Lions,Misfits Gaming,30.035270140000005,19.86258470646766
MAD Lions,Rogue,30.035270140000005,20.618178708944495
MAD Lions,SK Gaming,30.035270140000005,15.661450802089679
MAD Lions,Team BDS,30.585780397000004,13.715605455136288
MAD Lions,Team Vitality,28.642747004000004,18.708309365763146
Misfits Gaming,Astralis,31.596109179000003,13.778422680945702
Misfits Gaming,Excel Esports,30.9252357,18.385562712435757
Misfits Gaming,Fnatic,31.413433365000003,20.386265317548677
Misfits Gaming,G2 Esports,31.441762049,20.70632533154058
Misfits Gaming,MAD Lions,30.9252357,16.355575785126668
Misfits Gaming,Rogue,31.596109179000003,20.420798685507187
Misfits Gaming,SK Gaming,30.9252357,15.661450802089675
Misfits Gaming,Team BDS,31.596109179,14.249293833679967
Misfits Gaming,Team Vitality,31.413433365000003,18.023734051782164
Rogue,Astralis,34.778756313,14.081849794185239
Rogue,Excel Esports,34.778756313,18.385562712435778
Rogue,Fnatic,34.60718343800001,20.511718323185804
Rogue,G2 Esports,34.222397757,20.70632533154059
Rogue,MAD Lions,34.778756313,16.355575785126675
Rogue,Misfits Gaming,34.778756313,20.08780157721148
Rogue,SK Gaming,34.778756313,15.484491053142342
Rogue,Team BDS,34.778756313,14.40261013566095
Rogue,Team Vitality,34.778756313,18.00981967335651
SK Gaming,Astralis,26.693129256000002,13.467323188067159
SK Gaming,Excel Esports,25.766919573000003,18.156598265694257
SK Gaming,Fnatic,26.243639513,20.386265317548695
SK Gaming,G2 Esports,26.030217747000002,19.847354747322093
SK Gaming,MAD Lions,25.766919573000003,16.126603109479206
SK Gaming,Misfits Gaming,26.479707490000003,18.84091562140953
SK Gaming,Rogue,26.030217747000002,20.420798685507194
SK Gaming,Team BDS,26.693129256,14.249292488895435
SK Gaming,Team Vitality,26.243639513,18.023734051782174
Team BDS,Astralis,24.659113952000002,14.388620226526069
Team BDS,Excel Esports,24.895181929,18.385562712435775
Team BDS,Fnatic,24.480968367000003,20.58115178254487
Team BDS,G2 Esports,24.927063143999998,20.706325331540594
Team BDS,MAD Lions,24.895181929,16.35557578512668
Team BDS,Misfits Gaming,24.480968367000003,20.08780157721148
Team BDS,Rogue,24.659113952000002,21.070097818488176
Team BDS,SK Gaming,24.659113952000002,15.489773740949627
Team BDS,Team Vitality,24.249430618,18.385814663948434
Team Vitality,Astralis,27.248691905000005,14.38861714873553
Team Vitality,Excel Esports,29.555471421000004,16.73011608556602
Team Vitality,Fnatic,28.813814034000004,20.581151782544865
Team Vitality,G2 Esports,28.131176215000004,20.706325331540583
Team Vitality,MAD Lions,29.555471421000004,15.412714095471276
Team Vitality,Misfits Gaming,28.813814034000004,19.181942301278532
Team Vitality,Rogue,28.813814034000004,20.443759025303542
Team Vitality,SK Gaming,27.799202162000004,15.661450802089671
Team Vitality,Team BDS,29.555471421000004,12.573172481047369
