Astralis,Excel Esports,26.664425786000006,29.154476970999983
Astralis,Fnatic,27.091269318000002,31.746461834999998
Astralis,G2 Esports,27.091269318000002,31.716076662
Astralis,MAD Lions,26.664425786000006,30.58578039699999
Astralis,Misfits Gaming,26.285488404000002,31.929959713999995
Astralis,Rogue,26.498910170000002,34.933103443
Astralis,SK Gaming,26.498910170000002,26.693129256
Astralis,Team BDS,27.091269318000002,25.163131121
Astralis,Team Vitality,27.091269318000005,29.713458541999994
Excel Esports,Astralis,29.154476971000005,26.664425785999992
Excel Esports,Fnatic,28.675654338000005,32.35201311
Excel Esports,G2 Esports,28.365856255000004,31.544503786999996
Excel Esports,MAD Lions,28.114041142000005,29.839008571999997
Excel Esports,Misfits Gaming,28.675654338000005,30.355462551999995
Excel Esports,Rogue,28.958215403000004,35.09538110299999
Excel Esports,SK Gaming,28.139865099000005,26.69312925599999
Excel Esports,Team BDS,28.028767764000005,25.163131121000003
Excel Esports,Team Vitality,28.744793637000004,28.797596657999993
Fnatic,Astralis,31.746461835000005,27.091269317999995
Fnatic,Excel Esports,32.35201311,28.675654338000008
Fnatic,G2 Esports,32.03538832,31.898752476
Fnatic,MAD Lions,32.35201311,30.010581447000007
Fnatic,Misfits Gaming,32.6686379,31.575711024999997
Fnatic,Rogue,32.18973545,34.93310344299999
Fnatic,SK Gaming,32.50636024,26.693129256
Fnatic,Team BDS,32.18973545,24.753447787
Fnatic,Team Vitality,32.03538832,29.909720110000002
G2 Esports,Astralis,31.716076662,27.091269317999995
G2 Esports,Excel Esports,31.544503787000004,28.365856254999997
G2 Esports,Fnatic,31.898752476000002,32.035388319999996
G2 Esports,MAD Lions,30.544503787,30.389518828999993
G2 Esports,Misfits Gaming,31.544503787000004,31.929959713999992
G2 Esports,Rogue,30.563875823,34.93310344299999
G2 Esports,SK Gaming,31.544503787000004,26.24363951299999
G2 Esports,Team BDS,31.564901941000002,24.195012335999998
G2 Esports,Team Vitality,31.382226127000003,29.530782728999988
MAD Lions,Astralis,30.585780397000004,26.664425785999992
MAD Lions,Excel Esports,29.839008572000004,28.114041141999998
MAD Lions,Fnatic,30.010581447000003,32.35201311
MAD Lions,G2 Esports,30.389518829000004,30.54450378699999
MAD Lions,Misfits Gaming,29.460071190000004,31.758386838999986
MAD Lions,Rogue,30.389518829000004,34.933103443
MAD Lions,SK Gaming,29.656332758000005,26.100770107999992
MAD Lions,Team BDS,30.389518829000004,24.431080312999995
MAD Lions,Team Vitality,30.389518829000004,29.176534039999986
Misfits Gaming,Astralis,31.929959714000002,26.285488403999995
Misfits Gaming,Excel Esports,30.355462552000006,28.675654337999987
Misfits Gaming,Fnatic,31.575711025,32.66863790000001
Misfits Gaming,G2 Esports,31.929959714000002,31.544503786999986
Misfits Gaming,MAD Lions,31.758386839,29.46007118999999
Misfits Gaming,Rogue,31.747283900000003,34.778756313
Misfits Gaming,SK Gaming,29.756276698000004,26.04737794499999
Misfits Gaming,Team BDS,31.929959714000002,24.895181928999992
Misfits Gaming,Team Vitality,31.413433365000003,29.909720109999988
Rogue,Astralis,34.933103443,26.498910169999995
Rogue,Excel Esports,35.095381103,28.958215403000004
Rogue,Fnatic,34.933103443,32.18973544999999
Rogue,G2 Esports,34.933103443,30.563875822999997
Rogue,MAD Lions,34.933103443,30.38951882899999
Rogue,Misfits Gaming,34.778756313,31.747283899999985
Rogue,SK Gaming,35.095381103,26.007571535999993
Rogue,Team BDS,35.095381103,24.24943061799999
Rogue,Team Vitality,34.314654698,29.909720109999995
SK Gaming,Astralis,26.693129256000002,26.49891017
SK Gaming,Excel Esports,26.693129256000002,28.139865098999994
SK Gaming,Fnatic,26.693129256,32.50636023999999
SK Gaming,G2 Esports,26.243639513,31.544503786999993
SK Gaming,MAD Lions,26.100770108,29.656332757999998
SK Gaming,Misfits Gaming,26.047377945,29.756276698
SK Gaming,Rogue,26.007571536,35.095381103
SK Gaming,Team BDS,26.243639513,24.92706314399999
SK Gaming,Team Vitality,26.693129256000002,29.90972010999999
Team BDS,Astralis,25.163131121000003,27.091269318
Team BDS,Excel Esports,25.163131121000003,28.028767763999998
Team BDS,Fnatic,24.753447787,32.18973544999999
Team BDS,G2 Esports,24.195012336,31.564901941
Team BDS,MAD Lions,24.431080313000002,30.389518828999996
Team BDS,Misfits Gaming,24.895181929000003,31.929959713999992
Team BDS,Rogue,24.249430618,35.095381102999994
Team BDS,SK Gaming,24.477573401000004,26.693129255999995
Team BDS,Team Vitality,24.485498595,29.348106915
Team Vitality,Astralis,29.713458542000005,27.091269317999995
Team Vitality,Excel Esports,28.797596658000007,28.744793636999997
Team Vitality,Fnatic,29.909720110000002,32.03538832
Team Vitality,G2 Esports,29.530782729000002,31.38222612699999
Team Vitality,MAD Lions,29.176534040000004,30.389518828999986
Team Vitality,Misfits Gaming,29.909720110000002,31.41343336499998
Team Vitality,Rogue,29.909720110000002,34.314654698000005
Team Vitality,SK Gaming,29.909720110000002,26.69312925599999
Team Vitality,Team BDS,29.348106915000006,24.485498595
