Excel Esports,MAD Lions,18.948561670822713,20.855983553810525,Aphelios,Gangplank,Lissandra,Xin Zhao,Yuumi,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Kled,Lux,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
Excel Esports,Misfits Gaming,19.327499052822713,23.52948921758028,Aphelios,Gwen,Lissandra,Xin Zhao,Yuumi,Corki,Gnar,Jhin,Poppy,Renata Glasc,Jinx,Kled,Lux,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
Excel Esports,Rogue,19.327499052822713,24.98952769319496,Aphelios,Gwen,Lissandra,Xin Zhao,Yuumi,Azir,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Lux,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
Excel Esports,SK Gaming,19.327499052822713,18.336647119580295,Aphelios,Gwen,Lissandra,Xin Zhao,Yuumi,Corki,Gnar,Jhin,Poppy,Renata Glasc,Jinx,Kled,Lux,Thresh,Volibear,LeBlanc,Lee Sin,Leona,Nautilus,Sylas
Excel Esports,Team BDS,18.776988795822714,15.410849048441552,Aphelios,Gwen,Lissandra,Trundle,Yuumi,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Kled,Lux,Thresh,Volibear,Akali,Ezreal,LeBlanc,Sion,Xin Zhao
Excel Esports,Team Vitality,18.917815718822713,21.07382611221131,Gwen,Lissandra,Sivir,Xin Zhao,Yuumi,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Lux,Thresh,Volibear,Ahri,Aphelios,Gangplank,Orianna,Tahm Kench
Fnatic,Astralis,22.340670221877573,17.224123524211315,Gwen,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Graves,Leona,Rakan,Trundle,Vex
Fnatic,Excel Esports,22.32472518993465,20.977862047154236,Gragas,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Aphelios,Gwen,Sejuani,Xin Zhao,Yuumi
Fnatic,G2 Esports,22.32472518993465,24.2461401490965,Gragas,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jinx,Swain,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Ahri,Aphelios,Gwen,Jarvan IV,Senna
Fnatic,MAD Lions,22.32472518993465,21.389667390753456,Gragas,LeBlanc,Nami,Viego,Zeri,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Jhin,Kled,Orianna,Thresh,Volibear,Gwen,Lee Sin,Nautilus,Renekton,Wukong
Fnatic,Misfits Gaming,22.479072319934648,23.794011406523214,Gwen,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Orianna,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sivir,Sylas
Fnatic,Rogue,22.479072319934648,25.084901917137895,Gwen,LeBlanc,Nami,Viego,Zeri,Azir,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Aphelios,Jarvan IV,Lucian,Ornn,Rakan
Fnatic,SK Gaming,22.479072319934648,19.44682217852321,Gwen,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Orianna,Thresh,Volibear,Jarvan IV,Lee Sin,Leona,Nautilus,Sylas
Fnatic,Team BDS,22.186323091877576,15.924947862441563,Gragas,LeBlanc,Nami,Viego,Zeri,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Aphelios,Ezreal,Gwen,Sion,Xin Zhao
Fnatic,Team Vitality,22.32472518993465,21.422351319154235,Gragas,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Ahri,Aphelios,Gwen,Tahm Kench,Xin Zhao
G2 Esports,Astralis,18.75180570087757,17.395696399211317,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Graves,Leona,Trundle,Vex,Viego
G2 Esports,Excel Esports,18.535959109934645,20.881485730154232,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Lissandra,Sejuani,Xin Zhao,Yuumi,Zeri
G2 Esports,Fnatic,18.75180570087757,23.964783178810528,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Kled,Orianna,Thresh,Volibear,Gragas,LeBlanc,Trundle,Viego,Zeri
G2 Esports,MAD Lions,18.157021727934644,21.389667390753456,Ahri,Aphelios,Jarvan IV,Rakan,Yone,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Jhin,Kled,Orianna,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
G2 Esports,Misfits Gaming,18.535959109934645,23.79401140652321,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Orianna,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
G2 Esports,Rogue,17.93345539687757,24.98952769319495,Ahri,Aphelios,Gwen,Lulu,Trundle,Azir,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
G2 Esports,SK Gaming,18.535959109934645,19.446822178523213,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Orianna,Thresh,Volibear,LeBlanc,Lee Sin,Leona,Nautilus,Sylas
G2 Esports,Team BDS,18.75180570087757,15.410849048441555,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Akali,Ezreal,LeBlanc,Sion,Xin Zhao
G2 Esports,Team Vitality,18.23527935187757,21.25650192621131,Ahri,Gwen,Jarvan IV,Rakan,Zeri,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Aphelios,Gangplank,Tahm Kench,Trundle,Xin Zhao
MAD Lions,Astralis,17.00295979419579,17.578372213211317,Aatrox,Lee Sin,Nautilus,Taliyah,Zeri,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Renekton,Thresh,Volibear,Leona,Rakan,Trundle,Vex,Viego
MAD Lions,Excel Esports,16.46927595725286,20.977862047154233,Aatrox,Lee Sin,Nautilus,Taliyah,Zeri,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Kled,Renekton,Thresh,Volibear,Gwen,Lissandra,Sejuani,Xin Zhao,Yuumi
MAD Lions,Fnatic,17.00295979419579,23.97165348381052,Aatrox,Lee Sin,Nautilus,Taliyah,Zeri,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Kled,Renekton,Thresh,Volibear,Aphelios,Gwen,Lucian,Trundle,Viego
MAD Lions,G2 Esports,17.00295979419579,24.030293558153573,Aatrox,Lee Sin,Nautilus,Taliyah,Zeri,Corki,Gnar,Jhin,Swain,Wukong,Jinx,Kled,Renekton,Thresh,Volibear,Ahri,Aphelios,Gwen,Jarvan IV,Senna
MAD Lions,Misfits Gaming,16.82028398019579,23.529489217580284,Gwen,Nautilus,Taliyah,Wukong,Zeri,Corki,Gnar,Jhin,Poppy,Renata Glasc,Jinx,Kled,Renekton,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sivir,Sylas
MAD Lions,Rogue,17.00295979419579,25.137004518194964,Gwen,Lee Sin,Nautilus,Taliyah,Zeri,Azir,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Renekton,Thresh,Volibear,Aphelios,Jarvan IV,Lucian,Ornn,Rakan
MAD Lions,SK Gaming,16.286600143252862,19.06788479652321,Gwen,Nautilus,Taliyah,Wukong,Zeri,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Renekton,Thresh,Volibear,Jarvan IV,LeBlanc,Lee Sin,Leona,Sylas
MAD Lions,Team BDS,17.00295979419579,15.924947862441549,Aatrox,Lee Sin,Nautilus,Taliyah,Zeri,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Kled,Renekton,Thresh,Volibear,Aphelios,Ezreal,Gwen,Sion,Xin Zhao
MAD Lions,Team Vitality,17.00295979419579,21.43917773921131,Aatrox,Lee Sin,Nautilus,Taliyah,Zeri,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Renekton,Thresh,Volibear,Aphelios,Gwen,Orianna,Tahm Kench,Xin Zhao
Misfits Gaming,Astralis,18.941501860872265,17.395696399211317,Lee Sin,Leona,Ornn,Sivir,Sylas,Corki,Gnar,Jhin,Renata Glasc,Wukong,Amumu,Jinx,Kled,Orianna,Thresh,Graves,Rakan,Trundle,Vex,Viego
Misfits Gaming,Excel Esports,18.67697967192934,21.064161544154235,Lee Sin,Leona,Ornn,Sivir,Sylas,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Jhin,Kled,Orianna,Thresh,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
Misfits Gaming,Fnatic,18.941501860872265,24.273477438810524,Lee Sin,Leona,Ornn,Sivir,Sylas,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Amumu,Jinx,Kled,Orianna,Thresh,Aphelios,Gwen,Trundle,Viego,Zeri
Misfits Gaming,G2 Esports,19.275352395872268,23.855460335866162,Gnar,Lee Sin,Leona,Sivir,Sylas,Corki,Jhin,Swain,Wukong,Yone,Amumu,Jinx,Kled,Orianna,Thresh,Ahri,Aphelios,Gwen,Jarvan IV,Senna
Misfits Gaming,MAD Lions,18.67697967192934,21.389667390753463,Lee Sin,Leona,Ornn,Sivir,Sylas,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Amumu,Jhin,Kled,Orianna,Thresh,Gwen,Nautilus,Renekton,Wukong,Zeri
Misfits Gaming,Rogue,18.758826046872265,25.137004518194956,Gwen,Lee Sin,Leona,Sylas,Zeri,Azir,Gnar,Jhin,Renata Glasc,Wukong,Amumu,Jinx,Kled,Orianna,Thresh,Aphelios,Jarvan IV,Lucian,Ornn,Rakan
Misfits Gaming,SK Gaming,18.00610619292934,18.250560610523213,Akali,Lee Sin,Leona,Ornn,Sivir,Corki,Gnar,Jinx,Poppy,Renata Glasc,Amumu,Jhin,Kled,Orianna,Thresh,Graves,Jarvan IV,LeBlanc,Nautilus,Sylas
Misfits Gaming,Team BDS,20.89122846922021,14.016904882001171,Lee Sin,Leona,Ornn,Sivir,Sylas,Ezreal,Gnar,Renata Glasc,Twisted Fate,Wukong,Amumu,Jhin,Jinx,Orianna,Thresh,Aphelios,Gwen,LeBlanc,Sion,Xin Zhao
Misfits Gaming,Team Vitality,18.941501860872265,21.439177739211317,Lee Sin,Leona,Ornn,Sivir,Sylas,Corki,Gnar,Jhin,Renata Glasc,Wukong,Amumu,Jinx,Kled,Orianna,Thresh,Aphelios,Gangplank,Gwen,Tahm Kench,Xin Zhao
Rogue,Astralis,22.015801928970728,17.395696399211314,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Lux,Orianna,Renekton,Volibear,Graves,Leona,Trundle,Vex,Viego
Rogue,Excel Esports,22.067904530027803,21.06416154415423,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Lux,Orianna,Renekton,Volibear,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
Rogue,Fnatic,22.015801928970728,24.119130308810522,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Lux,Orianna,Renekton,Volibear,Gwen,Nami,Trundle,Viego,Zeri
Rogue,G2 Esports,22.067904530027803,23.276615124096494,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jinx,Swain,Wukong,Jhin,Lux,Orianna,Renekton,Volibear,Ahri,Gwen,Senna,Sylas,Trundle
Rogue,MAD Lions,21.823287712327673,21.38966739075345,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Jhin,Lux,Orianna,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
Rogue,Misfits Gaming,22.067904530027803,23.794011406523197,Aphelios,Jarvan IV,Ornn,Rakan,Viktor,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Lux,Orianna,Renekton,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
Rogue,SK Gaming,22.067904530027803,19.4468221785232,Aphelios,Jarvan IV,Ornn,Rakan,Viktor,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Lux,Orianna,Renekton,Volibear,LeBlanc,Lee Sin,Leona,Nautilus,Sylas
Rogue,Team BDS,22.015801928970728,15.728686294441555,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Lux,Orianna,Renekton,Volibear,Ezreal,Gwen,LeBlanc,Sion,Xin Zhao
Rogue,Team Vitality,21.603802915027803,21.422351319154235,Azir,Jarvan IV,Lucian,Ornn,Rakan,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Lux,Orianna,Renekton,Volibear,Ahri,Aphelios,Gwen,Tahm Kench,Xin Zhao
SK Gaming,Astralis,14.043300574877566,17.57837221321132,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Leona,Rakan,Trundle,Vex,Viego
SK Gaming,Excel Esports,12.933125515934645,21.064161544154235,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
SK Gaming,Fnatic,14.043300574877566,24.11913030881053,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Kled,Orianna,Thresh,Volibear,Gragas,Gwen,Trundle,Viego,Zeri
SK Gaming,G2 Esports,13.593810831877565,24.030293558153584,Ezreal,Graves,LeBlanc,Lee Sin,Nautilus,Corki,Gnar,Jhin,Swain,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Ahri,Aphelios,Gwen,Jarvan IV,Senna
SK Gaming,MAD Lions,13.860624760877567,20.85598355381053,Aphelios,Graves,Jarvan IV,LeBlanc,Leona,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Kled,Orianna,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
SK Gaming,Misfits Gaming,14.043300574877566,23.529489217580288,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jhin,Poppy,Renata Glasc,Jinx,Kled,Orianna,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
SK Gaming,Rogue,13.829878808877567,24.989527693194965,Aphelios,Graves,LeBlanc,Lee Sin,Nautilus,Azir,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
SK Gaming,Team BDS,14.043300574877566,15.693410113441562,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Akali,Ezreal,Gwen,Sion,Xin Zhao
SK Gaming,Team Vitality,13.807232597877565,21.439177739211317,Ezreal,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Aphelios,Gwen,Tahm Kench,Trundle,Xin Zhao
Team BDS,Astralis,13.952197752366988,17.243708547154245,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Jhin,Kled,Thresh,Volibear,Leona,Rakan,Trundle,Vex,Viego
Team BDS,Excel Esports,13.952197752366988,20.70991285515424,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Jhin,Kled,Thresh,Volibear,Gwen,Lissandra,Sejuani,Yuumi,Zeri
Team BDS,Fnatic,13.952197752366988,23.98072821075345,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Amumu,Jhin,Kled,Thresh,Volibear,Gragas,Gwen,Trundle,Viego,Zeri
Team BDS,G2 Esports,13.755936184366991,24.2461401490965,Ezreal,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Swain,Wukong,Amumu,Jhin,Kled,Thresh,Volibear,Ahri,Aphelios,Gwen,Jarvan IV,Senna
Team BDS,MAD Lions,13.952197752366988,21.389667390753463,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Amumu,Jhin,Kled,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
Team BDS,Misfits Gaming,13.952197752366988,23.794011406523214,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Amumu,Jhin,Kled,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
Team BDS,Rogue,13.952197752366988,24.937425092137897,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Azir,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Jhin,Kled,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
Team BDS,SK Gaming,13.952197752366988,19.446822178523224,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Amumu,Jhin,Kled,Thresh,Volibear,Jarvan IV,Lee Sin,Leona,Nautilus,Sylas
Team BDS,Team Vitality,13.755936184366991,21.239675505154235,Ezreal,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Jhin,Kled,Thresh,Volibear,Ahri,Aphelios,Gangplank,Gwen,Tahm Kench
Team Vitality,Astralis,19.47060569187757,17.578372213211313,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Leona,Rakan,Trundle,Vex,Viego
Team Vitality,Excel Esports,20.400662373934647,19.99950849818808,Ahri,Aphelios,Gnar,Tahm Kench,Trundle,Corki,Jax,Jinx,Renata Glasc,Wukong,Jhin,Kled,Orianna,Thresh,Volibear,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
Team Vitality,Fnatic,19.47060569187757,24.119130308810522,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Kled,Orianna,Thresh,Volibear,Gwen,LeBlanc,Trundle,Viego,Zeri
Team Vitality,G2 Esports,20.583338187934647,22.96033224180908,Ahri,Aphelios,Gnar,Tahm Kench,Xin Zhao,Corki,Jinx,Swain,Wukong,Yone,Jhin,Kled,Orianna,Thresh,Volibear,Gwen,Jarvan IV,Senna,Sylas,Trundle
Team Vitality,MAD Lions,20.583338187934647,20.561082321787293,Ahri,Aphelios,Gnar,Tahm Kench,Xin Zhao,Jax,Jinx,Poppy,Renata Glasc,Twisted Fate,Jhin,Kled,Orianna,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
Team Vitality,Misfits Gaming,19.487432111934645,23.794011406523204,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Orianna,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
Team Vitality,Rogue,19.47060569187757,24.98952769319497,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Azir,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
Team Vitality,SK Gaming,19.487432111934645,19.446822178523206,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Kled,Orianna,Thresh,Volibear,Jarvan IV,Lee Sin,Leona,Nautilus,Sylas
Team Vitality,Team BDS,19.28792987787757,15.728686294441555,Ahri,Aphelios,Gangplank,Tahm Kench,Trundle,Gnar,Jhin,Renata Glasc,Twisted Fate,Wukong,Jinx,Kled,Orianna,Thresh,Volibear,Ezreal,Gwen,LeBlanc,Sion,Xin Zhao
