Fnatic,Team BDS,27.69463153116606,19.776286619949566,Gragas,LeBlanc,Nami,Viego,Zeri,Ahri,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Orianna,Thresh,Twisted Fate,Volibear,Aphelios,Ezreal,Gwen,Sion,Xin Zhao
Fnatic,Team Vitality,27.13163189518508,25.721747548384748,Gragas,LeBlanc,Nami,Viego,Zeri,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Orianna,Thresh,Twisted Fate,Volibear,Ahri,Aphelios,Gwen,Tahm Kench,Xin Zhao
G2 Esports,Astralis,23.738452806229063,21.070252162564913,Ahri,Aphelios,Gwen,Jarvan IV,Lulu,Gnar,Jhin,Renata Glasc,Viktor,Wukong,Corki,Jinx,Orianna,Renekton,Volibear,Leona,Rakan,Trundle,Vex,Viego
G2 Esports,Excel Esports,22.588301920233583,25.18088195938474,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Orianna,Renekton,Thresh,Volibear,Lissandra,Sejuani,Xin Zhao,Yuumi,Zeri
G2 Esports,Fnatic,23.921128620229062,27.61685026493685,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Corki,Jinx,Orianna,Renekton,Volibear,Gragas,Nami,Trundle,Viego,Zeri
G2 Esports,MAD Lions,22.597496527348046,25.74313621091782,Ahri,Aphelios,Jarvan IV,Rakan,Yone,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Corki,Jhin,Orianna,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
G2 Esports,Misfits Gaming,22.588301920233583,27.989211516841074,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Orianna,Renekton,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
G2 Esports,Rogue,23.102778316229063,29.281295027434687,Ahri,Aphelios,Gwen,Renata Glasc,Trundle,Azir,Gnar,Jhin,Lux,Wukong,Corki,Jinx,Orianna,Renekton,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
G2 Esports,SK Gaming,23.003880295248088,23.486019689002212,Ahri,Aphelios,Gwen,Jarvan IV,Rakan,Gnar,Jinx,Poppy,Renata Glasc,Viktor,Corki,Jhin,Orianna,Renekton,Volibear,LeBlanc,Lee Sin,Leona,Nautilus,Sylas
G2 Esports,Team BDS,24.04941947142301,19.291951615000404,Ahri,Aphelios,Jarvan IV,Rakan,Yone,Ezreal,Gnar,Renata Glasc,Twisted Fate,Wukong,Corki,Jhin,Jinx,Orianna,Volibear,Akali,Gwen,LeBlanc,Sion,Xin Zhao
G2 Esports,Team Vitality,23.52369851530855,24.565122220923637,Ahri,Gwen,Jarvan IV,Rakan,Zeri,Corki,Ezreal,Gnar,Renata Glasc,Wukong,Jhin,Jinx,Orianna,Renekton,Volibear,Aphelios,Gangplank,Tahm Kench,Trundle,Xin Zhao
MAD Lions,Astralis,23.029599859638523,21.17636670840377,Gwen,Lee Sin,Nautilus,Sylas,Zeri,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Renekton,Taliyah,Thresh,Twisted Fate,Leona,Rakan,Trundle,Vex,Viego
MAD Lions,Excel Esports,21.794514288657545,25.277258276384735,Aatrox,Lee Sin,Nautilus,Viktor,Zeri,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Renekton,Taliyah,Thresh,Twisted Fate,Aphelios,Gwen,Sejuani,Xin Zhao,Yuumi
MAD Lions,Fnatic,22.69758659375076,27.62372056993684,Aatrox,Lee Sin,Nautilus,Sylas,Zeri,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Renekton,Taliyah,Thresh,Viktor,Aphelios,Gwen,LeBlanc,Trundle,Viego
MAD Lions,G2 Esports,23.029599859638523,27.286134037949566,Aatrox,Lee Sin,Nautilus,Viktor,Zeri,Ahri,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Renekton,Taliyah,Thresh,Twisted Fate,Aphelios,Corki,Gwen,Jarvan IV,Senna
MAD Lions,Misfits Gaming,22.846924045638524,27.02328759386009,Gwen,Nautilus,Viktor,Wukong,Zeri,Corki,Gnar,Jhin,Poppy,Renata Glasc,Jinx,Renekton,Taliyah,Thresh,Twisted Fate,Lee Sin,Leona,Sejuani,Sivir,Sylas
MAD Lions,Rogue,23.029599859638523,29.42877185243468,Gwen,Lee Sin,Nautilus,Sylas,Zeri,Azir,Gnar,Jhin,Lux,Wukong,Jinx,Renekton,Taliyah,Thresh,Twisted Fate,Aphelios,Jarvan IV,Lucian,Ornn,Rakan
MAD Lions,SK Gaming,21.611838474657546,23.263084906841073,Gwen,Nautilus,Viktor,Wukong,Zeri,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Renekton,Taliyah,Thresh,Twisted Fate,Jarvan IV,LeBlanc,Lee Sin,Leona,Sylas
MAD Lions,Team BDS,23.228358974880976,19.618564916469452,Aatrox,Lee Sin,Nautilus,Twisted Fate,Zeri,Ahri,Ezreal,Gnar,Renata Glasc,Wukong,Jhin,Jinx,Renekton,Taliyah,Thresh,Aphelios,Gwen,LeBlanc,Sion,Xin Zhao
MAD Lions,Team Vitality,23.029599859638523,25.037172234403762,Aatrox,Lee Sin,Nautilus,Viktor,Zeri,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Renekton,Taliyah,Thresh,Twisted Fate,Ahri,Aphelios,Gwen,Tahm Kench,Xin Zhao
Misfits Gaming,Astralis,24.262494338588088,20.993690894403766,Gwen,Lee Sin,Leona,Sivir,Sylas,Corki,Gnar,Jhin,Renata Glasc,Wukong,Amumu,Jinx,Ornn,Renekton,Thresh,Graves,Rakan,Trundle,Vex,Viego
Misfits Gaming,Excel Esports,23.296570415607114,25.18088195938474,Gwen,Lee Sin,Leona,Sivir,Sylas,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Jhin,Ornn,Renekton,Thresh,Lissandra,Sejuani,Xin Zhao,Yuumi,Zeri
Misfits Gaming,Fnatic,24.262494338588088,27.771197394936838,Gwen,Lee Sin,Leona,Sivir,Sylas,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Amumu,Jinx,Ornn,Renekton,Thresh,Aphelios,Lucian,Trundle,Viego,Zeri
Misfits Gaming,G2 Esports,25.799719584846233,26.551686651425076,Lee Sin,Leona,Ornn,Sylas,Zeri,Ahri,Draven,Renata Glasc,Wukong,Yone,Amumu,Gnar,Jhin,Jinx,Thresh,Aphelios,Corki,Gwen,Jarvan IV,Senna
Misfits Gaming,MAD Lions,24.067281756607205,24.800274521262434,Camille,Lee Sin,Leona,Sivir,Sylas,Jax,Jinx,Poppy,Renata Glasc,Twisted Fate,Amumu,Gnar,Jhin,Ornn,Thresh,Gwen,Nautilus,Renekton,Wukong,Zeri
Misfits Gaming,Rogue,24.262494338588088,29.139845367434678,Gwen,Lee Sin,Leona,Sylas,Zeri,Azir,Gnar,Jhin,Lux,Wukong,Amumu,Jinx,Ornn,Renekton,Thresh,Aphelios,Jarvan IV,Lucian,Rakan,Viktor
Misfits Gaming,SK Gaming,24.366798284782035,20.75902328937996,Akali,Gwen,Lee Sin,Leona,Zeri,Corki,Ezreal,Gnar,Poppy,Renata Glasc,Amumu,Jhin,Jinx,Ornn,Thresh,Jarvan IV,LeBlanc,Nautilus,Rakan,Sylas
Misfits Gaming,Team BDS,24.841410195782036,19.618564916469456,Camille,Lee Sin,Leona,Sylas,Zeri,Ahri,Ezreal,Gnar,Renata Glasc,Wukong,Amumu,Jhin,Jinx,Ornn,Thresh,Aphelios,Gwen,LeBlanc,Sion,Xin Zhao
Misfits Gaming,Team Vitality,25.037671763782036,24.565122220923648,Gwen,Lee Sin,Leona,Sivir,Sylas,Corki,Ezreal,Gnar,Renata Glasc,Wukong,Amumu,Jhin,Jinx,Ornn,Thresh,Aphelios,Gangplank,Tahm Kench,Trundle,Xin Zhao
Rogue,Astralis,28.578825634178326,20.993690894403773,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Orianna,Renekton,Viktor,Volibear,Graves,Leona,Trundle,Vex,Viego
Rogue,Excel Esports,27.929526501197355,25.363557773384745,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Orianna,Renekton,Viktor,Volibear,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
Rogue,Fnatic,28.578825634178326,27.771197394936845,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Jinx,Orianna,Renekton,Viktor,Volibear,Gragas,Gwen,Trundle,Viego,Zeri
Rogue,G2 Esports,28.275669115003492,27.175579597168078,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Ahri,Jinx,Renata Glasc,Wukong,Yone,Gnar,Orianna,Renekton,Viktor,Volibear,Corki,Gwen,Senna,Sylas,Trundle
Rogue,MAD Lions,27.929526501197355,25.335495358917807,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Jhin,Orianna,Renekton,Viktor,Volibear,Gwen,Lee Sin,Nautilus,Wukong,Zeri
Rogue,Misfits Gaming,27.929526501197355,27.989211516841063,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Orianna,Renekton,Viktor,Volibear,Lee Sin,Leona,Sejuani,Sivir,Sylas
Rogue,SK Gaming,27.929526501197355,23.64202228884106,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Corki,Gnar,Jinx,Poppy,Renata Glasc,Jhin,Orianna,Renekton,Viktor,Volibear,LeBlanc,Lee Sin,Leona,Nautilus,Sylas
Rogue,Team BDS,28.578825634178326,19.580025051949573,Aphelios,Azir,Jarvan IV,Ornn,Rakan,Ahri,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Orianna,Renekton,Viktor,Volibear,Ezreal,Gwen,LeBlanc,Sion,Xin Zhao
Rogue,Team Vitality,27.465424886197354,25.721747548384734,Azir,Jarvan IV,Lucian,Ornn,Rakan,Corki,Gnar,Jinx,Renata Glasc,Wukong,Jhin,Orianna,Renekton,Viktor,Volibear,Ahri,Aphelios,Gwen,Tahm Kench,Xin Zhao
SK Gaming,Astralis,19.360480686892146,21.176366708403776,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jhin,Renata Glasc,Wukong,Ezreal,Jinx,Orianna,Viktor,Volibear,Leona,Rakan,Trundle,Vex,Viego
SK Gaming,Excel Esports,17.548903893911174,25.36355777338474,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jinx,Renata Glasc,Wukong,Ezreal,Jhin,Orianna,Viktor,Volibear,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
SK Gaming,Fnatic,19.360480686892146,27.77119739493684,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Ezreal,Jinx,Orianna,Viktor,Volibear,Gragas,Gwen,Trundle,Viego,Zeri
SK Gaming,G2 Esports,19.55184975182851,26.894005762187103,Aphelios,Graves,LeBlanc,Lee Sin,Nautilus,Ahri,Jhin,Renata Glasc,Wukong,Yone,Ezreal,Gnar,Jinx,Orianna,Volibear,Corki,Gwen,Jarvan IV,Senna,Sylas
SK Gaming,MAD Lions,19.177804872892146,24.508050639936847,Aphelios,Graves,Jarvan IV,LeBlanc,Leona,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Ezreal,Jinx,Orianna,Viktor,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
SK Gaming,Misfits Gaming,19.360480686892146,27.023287593860097,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jhin,Poppy,Renata Glasc,Ezreal,Jinx,Orianna,Viktor,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
SK Gaming,Rogue,19.08792473122927,29.281295027434677,Aphelios,Graves,LeBlanc,Lee Sin,Nautilus,Azir,Gnar,Jhin,Lux,Wukong,Ezreal,Jinx,Leona,Orianna,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
SK Gaming,Team BDS,19.360480686892146,19.331327104949573,Aphelios,Graves,Jarvan IV,LeBlanc,Nautilus,Ahri,Gnar,Jhin,Renata Glasc,Wukong,Ezreal,Jinx,Orianna,Viktor,Volibear,Akali,Gwen,Karma,Sion,Xin Zhao
SK Gaming,Team Vitality,18.801234128579175,25.03717223440377,Ezreal,Graves,Jarvan IV,LeBlanc,Nautilus,Corki,Gnar,Jhin,Renata Glasc,Wukong,Jinx,Leona,Orianna,Viktor,Volibear,Aphelios,Gwen,Tahm Kench,Thresh,Xin Zhao
Team BDS,Astralis,17.860019492091514,21.543104776384755,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Ezreal,Jhin,Thresh,Volibear,Leona,Rakan,Trundle,Vex,Viego
Team BDS,Excel Esports,17.860019492091514,25.009309084384757,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Ezreal,Jhin,Thresh,Volibear,Gwen,Lissandra,Sejuani,Yuumi,Zeri
Team BDS,Fnatic,17.860019492091514,28.33419703091783,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Amumu,Ezreal,Jhin,Thresh,Volibear,Gragas,Gwen,Trundle,Viego,Zeri
Team BDS,G2 Esports,18.064668331720227,27.811254087168088,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Ahri,Jinx,Renata Glasc,Wukong,Yone,Ezreal,Gnar,Jhin,Thresh,Volibear,Corki,Gwen,Jarvan IV,Senna,Trundle
Team BDS,MAD Lions,17.860019492091514,25.743136210917836,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Gnar,Jinx,Poppy,Renata Glasc,Twisted Fate,Amumu,Ezreal,Jhin,Thresh,Volibear,Gwen,Lee Sin,Nautilus,Renekton,Wukong
Team BDS,Misfits Gaming,17.860019492091514,27.989211516841085,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Amumu,Ezreal,Jhin,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sivir,Sylas
Team BDS,Rogue,17.860019492091514,29.93059416041567,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Azir,Gnar,Jinx,Lux,Wukong,Amumu,Ezreal,Jhin,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
Team BDS,SK Gaming,17.860019492091514,23.64202228884108,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Amumu,Ezreal,Jhin,Thresh,Volibear,Jarvan IV,Lee Sin,Leona,Nautilus,Sylas
Team BDS,Team Vitality,17.860019492091514,24.720721430384753,Aphelios,Karma,LeBlanc,Sion,Xin Zhao,Corki,Gnar,Jinx,Renata Glasc,Wukong,Amumu,Ezreal,Jhin,Thresh,Volibear,Ahri,Gwen,Orianna,Tahm Kench,Trundle
Team Vitality,Astralis,25.77070287221465,19.859373919812413,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Jhin,Poppy,Renata Glasc,Wukong,Gnar,Jinx,Orianna,Thresh,Volibear,Leona,Rakan,Trundle,Vex,Viego
Team Vitality,Excel Esports,24.903451744233674,24.184628106729345,Ahri,Aphelios,Gangplank,Tahm Kench,Trundle,Corki,Jax,Jinx,Renata Glasc,Wukong,Gnar,Jhin,Orianna,Thresh,Volibear,Gwen,Sejuani,Xin Zhao,Yuumi,Zeri
Team Vitality,Fnatic,24.124367022928382,27.771197394936834,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Gnar,Jhin,Poppy,Renata Glasc,Twisted Fate,Ezreal,Jinx,Orianna,Thresh,Volibear,Gragas,Gwen,Trundle,Viego,Zeri
Team Vitality,G2 Esports,25.086127558233674,27.018188739622264,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Jinx,Renata Glasc,Wukong,Yone,Gnar,Jhin,Orianna,Thresh,Volibear,Gwen,Jarvan IV,Rakan,Senna,Sylas
Team Vitality,MAD Lions,25.086127558233674,24.800274521262427,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Jax,Jinx,Poppy,Renata Glasc,Twisted Fate,Gnar,Jhin,Orianna,Thresh,Volibear,Gwen,Nautilus,Renekton,Wukong,Zeri
Team Vitality,Misfits Gaming,23.439791708947407,27.989211516841063,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Ezreal,Jhin,Orianna,Thresh,Volibear,Lee Sin,Leona,Sejuani,Sylas,Zeri
Team Vitality,Rogue,24.124367022928382,29.281295027434673,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Azir,Gnar,Jhin,Lux,Wukong,Ezreal,Jinx,Orianna,Thresh,Volibear,Jarvan IV,Lucian,Ornn,Rakan,Viktor
Team Vitality,SK Gaming,23.439791708947407,23.642022288841066,Ahri,Aphelios,Gangplank,Tahm Kench,Xin Zhao,Corki,Gnar,Jinx,Poppy,Renata Glasc,Ezreal,Jhin,Orianna,Thresh,Volibear,LeBlanc,Lee Sin,Leona,Nautilus,Sylas
Team Vitality,Team BDS,25.58802705821465,18.44280424288921,Ahri,Aphelios,Gangplank,Tahm Kench,Trundle,Darius,Jhin,Renata Glasc,Twisted Fate,Wukong,Gnar,Jinx,Orianna,Thresh,Volibear,Ezreal,Gwen,LeBlanc,Sion,Xin Zhao
